#clusterID	species	gene	is_seed_ortholog	confidence_score	species_in_cluster	tree_conflict	
67	1.fa	run43_G2_1	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	1.fa	run43_G1_1	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	1.fa	run43_G4_1	0	0.962	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	4.fa	run43_G9_5	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	5.fa	run43_G12_7	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	5.fa	run43_G11_7	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	6.fa	run43_G23_9	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	7.fa	run43_G25_11	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
67	3.fa	run43_G8_4	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
68	0.fa	run75_G0_0	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	1.fa	run75_G1_1	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	4.fa	run75_G19_5	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	4.fa	run75_G18_5	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	4.fa	run75_G17_5	0	0.902	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	5.fa	run75_G23_7	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	6.fa	run75_G25_9	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	6.fa	run75_G26_9	0	0.160	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	7.fa	run75_G29_11	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	3.fa	run75_G15_4	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
68	3.fa	run75_G14_4	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
69	0.fa	run28_G0_0	1	1.000	0.fa-1.fa	No
69	0.fa	run28_G1_0	0	0.756	0.fa-1.fa	No
69	1.fa	run28_G3_1	1	1.000	0.fa-1.fa	No
70	0.fa	run96_G3_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	0.fa	run96_G0_0	0	0.059	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	1.fa	run96_G5_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	1.fa	run96_G6_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	2.fa	run96_G10_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	2.fa	run96_G9_3	0	0.930	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	2.fa	run96_G12_3	0	0.860	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	3.fa	run96_G14_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	4.fa	run96_G15_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	5.fa	run96_G17_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	4.fa	run96_G20_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	5.fa	run96_G22_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	6.fa	run96_G25_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	7.fa	run96_G27_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	7.fa	run96_G28_11	0	0.942	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	7.fa	run96_G30_11	0	0.188	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
70	3.fa	run96_G19_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	0.fa	run08_G1_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	0.fa	run08_G0_0	0	0.720	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	1.fa	run08_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	2.fa	run08_G16_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	3.fa	run08_G17_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	3.fa	run08_G18_4	0	0.898	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	3.fa	run08_G6_4	0	0.185	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	4.fa	run08_G20_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	5.fa	run08_G22_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	4.fa	run08_G7_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	5.fa	run08_G9_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	6.fa	run08_G29_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	6.fa	run08_G24_9	0	0.577	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	6.fa	run08_G26_9	0	0.510	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	6.fa	run08_G25_9	0	0.481	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	6.fa	run08_G11_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
71	7.fa	run08_G32_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
72	0.fa	run38_G3_0	0	0.207	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	0.fa	run38_G1_0	1	1.000	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	1.fa	run38_G5_1	1	1.000	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	6.fa	run38_G13_9	1	1.000	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	7.fa	run38_G16_11	1	1.000	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	7.fa	run38_G15_11	0	0.135	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	0.fa	run38_G0_0	0	0.609	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
72	2.fa	run38_G7_3	1	1.000	0.fa-1.fa-2.fa-6.fa-7.fa	diff. numbers
73	0.fa	run81_G2_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	0.fa	run81_G0_0	0	0.329	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	1.fa	run81_G5_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	2.fa	run81_G7_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	3.fa	run81_G10_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	4.fa	run81_G11_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	5.fa	run81_G13_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	6.fa	run81_G15_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	7.fa	run81_G22_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	7.fa	run81_G18_11	0	0.168	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
73	7.fa	run81_G19_11	0	0.089	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
74	0.fa	run04_G5_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	1.fa	run04_G6_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	2.fa	run04_G9_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	3.fa	run04_G10_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	4.fa	run04_G20_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	5.fa	run04_G22_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	4.fa	run04_G11_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	4.fa	run04_G12_5	0	0.433	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	5.fa	run04_G15_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	6.fa	run04_G24_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	7.fa	run04_G29_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	7.fa	run04_G27_11	0	0.411	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	7.fa	run04_G28_11	0	0.259	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
74	3.fa	run04_G19_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. names
75	0.fa	run62_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	1.fa	run62_G1_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	2.fa	run62_G3_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	2.fa	run62_G4_3	0	0.877	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	3.fa	run62_G11_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	4.fa	run62_G7_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	5.fa	run62_G9_7	0	0.278	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	6.fa	run62_G17_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	7.fa	run62_G19_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	3.fa	run62_G6_4	0	0.062	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	4.fa	run62_G12_5	0	0.235	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
75	5.fa	run62_G14_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	0.fa	run89_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	1.fa	run89_G13_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	2.fa	run89_G17_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	3.fa	run89_G18_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	4.fa	run89_G19_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	5.fa	run89_G21_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	5.fa	run89_G22_7	0	0.833	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	6.fa	run89_G25_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	7.fa	run89_G27_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	7.fa	run89_G28_11	0	0.736	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	1.fa	run89_G4_1	0	0.417	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	1.fa	run89_G1_1	0	0.078	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
76	7.fa	run89_G30_11	0	0.264	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	0.fa	run12_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	1.fa	run12_G1_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	2.fa	run12_G4_3	0	0.966	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	2.fa	run12_G5_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	2.fa	run12_G3_3	0	0.943	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	2.fa	run12_G8_3	0	0.908	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	3.fa	run12_G17_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	3.fa	run12_G10_4	0	0.447	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	4.fa	run12_G18_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	5.fa	run12_G14_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	5.fa	run12_G13_7	0	0.650	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	6.fa	run12_G23_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	7.fa	run12_G28_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	7.fa	run12_G26_11	0	0.547	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	7.fa	run12_G25_11	0	0.507	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	4.fa	run12_G11_5	0	0.127	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
77	5.fa	run12_G20_7	0	0.132	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
78	0.fa	run40_G1_0	0	0.885	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	0.fa	run40_G7_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	0.fa	run40_G4_0	0	0.481	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	0.fa	run40_G3_0	0	0.413	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	1.fa	run40_G10_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	1.fa	run40_G9_1	0	0.750	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	2.fa	run40_G13_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	3.fa	run40_G19_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	3.fa	run40_G14_4	0	0.120	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	4.fa	run40_G15_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	5.fa	run40_G17_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	4.fa	run40_G21_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	4.fa	run40_G22_5	0	0.854	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	5.fa	run40_G26_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	0.fa	run40_G0_0	0	0.164	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	4.fa	run40_G20_5	0	0.516	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
78	7.fa	run40_G31_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-7.fa	diff. numbers
79	0.fa	run70_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	0.fa	run70_G1_0	0	0.983	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	1.fa	run70_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	1.fa	run70_G4_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	4.fa	run70_G9_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	5.fa	run70_G15_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	6.fa	run70_G17_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	7.fa	run70_G19_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	3.fa	run70_G8_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	3.fa	run70_G11_4	0	0.707	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	4.fa	run70_G12_5	0	0.573	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
79	2.fa	run70_G7_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	0.fa	run37_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	1.fa	run37_G1_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	2.fa	run37_G3_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	3.fa	run37_G19_4	0	0.500	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	3.fa	run37_G9_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	3.fa	run37_G18_4	0	0.192	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	3.fa	run37_G4_4	0	0.167	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	4.fa	run37_G5_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	5.fa	run37_G7_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	4.fa	run37_G10_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	4.fa	run37_G11_5	0	0.196	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	4.fa	run37_G12_5	0	0.188	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	5.fa	run37_G16_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	4.fa	run37_G21_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	5.fa	run37_G23_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	6.fa	run37_G27_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
80	7.fa	run37_G29_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	0.fa	run58_G1_0	0	0.533	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	0.fa	run58_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	1.fa	run58_G5_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	2.fa	run58_G12_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	2.fa	run58_G7_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	2.fa	run58_G8_3	0	0.884	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	2.fa	run58_G10_3	0	0.348	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	3.fa	run58_G14_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	4.fa	run58_G15_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	5.fa	run58_G17_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	6.fa	run58_G19_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	6.fa	run58_G20_9	0	0.812	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	7.fa	run58_G23_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	7.fa	run58_G24_11	0	0.861	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	7.fa	run58_G25_11	0	0.653	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
81	0.fa	run58_G2_0	0	0.078	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	0.fa	run30_G1_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	0.fa	run30_G0_0	0	0.861	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	1.fa	run30_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	2.fa	run30_G23_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	2.fa	run30_G22_3	0	0.864	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	3.fa	run30_G25_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	4.fa	run30_G26_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	5.fa	run30_G29_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	4.fa	run30_G7_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	5.fa	run30_G10_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	6.fa	run30_G32_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	7.fa	run30_G34_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	2.fa	run30_G5_3	0	0.206	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	3.fa	run30_G6_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	5.fa	run30_G28_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	7.fa	run30_G15_11	0	0.248	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	7.fa	run30_G16_11	0	0.202	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
82	6.fa	run30_G13_9	0	0.093	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
